word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
laço,0.8102,3,laço,NOUN,False,False,True
colete,0.8102,3,colete,NOUN,False,True,True
filete,0.8101,11,filete,NOUN,False,False,True
ombro,0.81,9,ombro,NOUN,False,True,True
mut,0.8098,1,mut,DET,False,False,True
polícia,0.8097,6,polícia,PROPN,False,False,True
homogêneo,0.8084,14,homogêneo,ADJ,False,False,True
verifica,0.8083,17,verificar,VERB,False,False,True
polaridade,0.8081,11,polaridade,NOUN,False,False,True
experimentos,0.8079,5,experimento,PROPN,False,False,True
calorimetria,0.8077,16,calorimetria,PROPN,False,False,True
referi,0.8076,7,referi,VERB,False,True,True
unidimensional,0.8074,7,unidimensional,NOUN,False,True,True
intervenção,0.8073,16,intervenção,NOUN,False,True,True
fenómeno,0.8068,4,fenómeno,NOUN,False,True,True
oboor,0.806,1,oboor,PROPN,False,False,True
ipiranga,0.8055,2,ipiranga,PROPN,False,False,True
utilizase,0.8053,7,utilizase,ADJ,False,False,True
controla,0.8049,13,controlar,ADJ,False,False,True
colocada,0.8049,142,colocar,VERB,False,False,True
mauro,0.8049,6,mauro,PROPN,False,False,True
changing,0.8047,2,changing,PROPN,False,False,True
roteiro,0.8046,4,roteiro,NOUN,False,False,True
joelho,0.8041,7,joelho,NOUN,False,True,True
retorno,0.8037,8,retorno,NOUN,False,False,True
franco,0.8035,2,franco,PROPN,False,True,True
japrall,0.8032,1,japrall,NOUN,False,False,True
huffman,0.803,5,huffman,PROPN,False,False,True
pensão,0.8029,1,pensão,NOUN,False,False,True
divergência,0.8027,12,divergência,NOUN,False,True,True
recorde,0.8024,7,recorde,NOUN,False,True,True
gab,0.8016,14,gab,PROPN,False,False,True
hiroshima,0.801,5,hiroshima,PROPN,False,True,True
suposta,0.8,7,suposto,ADJ,False,False,True
corriusilo,0.7999,1,corriusilo,ADJ,False,False,True
moscovich,0.7998,4,moscovich,NOUN,False,True,True
estádio,0.7993,6,estádio,PROPN,False,True,True
verticalmente,0.7992,66,verticalmente,ADV,False,False,True
legislação,0.799,10,legislação,NOUN,False,True,True
prateleira,0.7988,24,prateleira,NOUN,False,True,True
glândula,0.7986,2,glândula,ADJ,False,False,True
família,0.7985,6,família,NOUN,False,True,True
latim,0.798,9,latim,PROPN,False,False,True
cons,0.7976,12,cons,ADJ,False,True,True
simultâneo,0.7975,14,simultâneo,ADJ,False,True,True
luva,0.7968,7,luva,NOUN,False,True,True
marítima,0.7966,6,marítimo,ADJ,False,False,True
stalo,0.7965,1,stalo,PROPN,False,False,True
