word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
sentido,8.3172,171,sentido,NOUN,False,True,True
série,8.2988,130,série,NOUN,False,True,True
pulmão,8.2933,312,pulmão,NOUN,False,True,True
tema,8.2708,192,tema,NOUN,False,True,True
melhor,8.2569,169,melhor,ADV,False,True,True
fundamental,8.2503,169,fundamental,ADJ,False,True,True
cnidário,8.2366,211,cnidário,NOUN,False,True,True
contração,8.2219,197,contração,NOUN,False,True,True
cidade,8.2159,124,cidade,NOUN,False,True,True
vitamina,8.2147,179,vitamina,NOUN,False,True,True
produtor,8.2129,200,produtor,ADJ,False,True,True
assinale,8.2039,286,assinale,VERB,False,False,True
antigo,8.1886,131,antigo,ADJ,False,True,True
hora,8.1394,169,hora,NOUN,False,True,True
microrganismo,8.1374,159,microrganismo,NOUN,False,True,True
ausência,8.1369,183,ausência,NOUN,False,False,True
pigmento,8.1158,229,pigmento,NOUN,False,True,True
livre,8.1037,138,livre,ADJ,False,True,True
nervo,8.0755,239,nervo,NOUN,False,True,True
letra,8.0195,136,letra,NOUN,False,True,True
casa,8.0117,108,casa,PROPN,False,True,True
padrão,7.9945,176,padrão,NOUN,False,True,True
camada,7.9561,415,camada,NOUN,False,True,True
fígado,7.9354,264,fígado,ADJ,False,False,True
john,7.9273,60,john,PROPN,False,False,True
réptel,7.9006,288,réptel,ADJ,False,True,True
metade,7.8979,161,metade,NOUN,False,True,True
absorção,7.8779,217,absorção,NOUN,False,False,True
possibilidade,7.8719,117,possibilidade,NOUN,False,True,True
estágio,7.8706,161,estágio,NOUN,False,True,True
circulação,7.8497,252,circulação,NOUN,False,True,True
diminuição,7.8439,167,diminuição,NOUN,False,False,True
gordura,7.8163,172,gorduro,ADJ,False,True,True
calor,7.7933,195,calor,NOUN,False,False,True
angiospermas,7.7614,193,angiospermas,ADJ,False,True,True
evolution,7.7468,49,evolution,PROPN,False,False,True
equilíbrio,7.7428,177,equilíbrio,NOUN,False,True,True
resto,7.742,131,resto,NOUN,False,True,True
esponja,7.7156,160,esponja,NOUN,False,True,True
reino,7.7106,232,reino,PROPN,False,True,True
carne,7.6954,217,carne,NOUN,False,True,True
saco,7.6947,156,saco,NOUN,False,True,True
evidência,7.6904,145,evidência,NOUN,False,True,True
extinção,7.6874,180,extinção,NOUN,False,True,True
construção,7.6803,125,construção,NOUN,False,True,True
fruto,7.6777,418,fruto,ADJ,False,True,True
massa,7.673,210,massa,NOUN,False,True,True
partícula,7.6715,171,partícula,NOUN,False,True,True
afirmação,7.6676,169,afirmação,NOUN,False,True,True
viral,7.6534,242,viral,ADJ,False,True,True
baixa,7.6481,179,baixo,ADJ,False,True,True
quadro,7.6417,134,quadro,NOUN,False,True,True
recente,7.6222,113,recente,ADJ,False,True,True
esporo,7.6188,212,esporo,NOUN,False,True,True
chuva,7.6115,170,chuva,NOUN,False,True,True
intestinal,7.579,159,intestinal,ADJ,False,True,True
grau,7.5654,130,grau,NOUN,False,True,True
ingeborg,7.5637,168,ingeborg,PROPN,False,False,True
prática,7.541,119,prática,NOUN,False,True,True
existência,7.5406,121,existência,NOUN,False,False,True
educação,7.5028,134,educação,PROPN,False,False,True
rico,7.4996,163,rico,ADJ,False,True,True
associação,7.4995,151,associação,NOUN,False,True,True
consumo,7.4825,151,consumo,NOUN,False,False,True
análise,7.4156,183,análise,NOUN,False,True,True
posterior,7.3621,138,posterior,NOUN,False,True,True
recurso,7.3521,163,recurso,NOUN,False,True,True
reprodutivo,7.3405,196,reprodutivo,ADJ,False,True,True
norte,7.3311,173,norte,PROPN,False,True,True
tronco,7.3057,155,tronco,NOUN,False,True,True
preto,7.297,156,preto,PROPN,False,True,True
martho,7.2948,261,martho,PROPN,False,False,True
respeito,7.2918,119,respeito,NOUN,False,False,True
metabolismo,7.2847,174,metabolismo,NOUN,False,True,True
distinto,7.2812,133,distinto,NOUN,False,True,True
típico,7.2791,111,típico,ADJ,False,True,True
transmissão,7.276,148,transmissão,NOUN,False,False,True
troca,7.2714,186,troca,NOUN,False,True,True
branca,7.266,192,branco,ADJ,False,True,True
original,7.2659,135,original,ADJ,False,True,True
discursiva,7.2549,148,discursivo,ADJ,False,True,True
pássaro,7.2457,125,pássaro,NOUN,False,True,True
abertura,7.2456,163,abertura,NOUN,False,True,True
física,7.2256,130,física,PROPN,False,True,True
existente,7.2094,120,existente,ADJ,False,True,True
exemplos,7.2037,93,exemplos,PROPN,False,True,True
áfrica,7.1881,128,áfrica,PROPN,False,False,True
comportamento,7.1837,124,comportamento,NOUN,False,True,True
coluna,7.1363,177,coluna,NOUN,False,True,True
curto,7.125,154,curto,ADJ,False,True,True
lixo,7.1194,133,lixo,NOUN,False,True,True
droga,7.1185,117,droga,NOUN,False,True,True
proteção,7.1145,125,proteção,NOUN,False,False,True
semelhança,7.1079,148,semelhança,NOUN,False,True,True
segmento,7.0974,165,segmento,NOUN,False,True,True
tropical,7.093,154,tropical,PROPN,False,True,True
origina,7.072,207,originar,VERB,False,True,True
seção,7.0692,201,seção,NOUN,False,True,True
vantagem,7.0687,129,vantagem,NOUN,False,True,True
reserva,7.0541,151,reserva,NOUN,False,True,True
fragmento,7.0506,132,fragmento,NOUN,False,True,True
anticorpo,7.0447,237,anticorpo,NOUN,False,True,True
crustáceo,7.0374,160,crustáceo,ADJ,False,True,True
brânquia,7.0271,148,brânquia,NOUN,False,True,True
sintoma,7.0187,171,sintoma,NOUN,False,True,True
laboratório,7.0185,103,laboratório,NOUN,False,True,True
método,7.0109,126,método,NOUN,False,True,True
manual,7.0094,109,manual,NOUN,False,False,True
resultante,6.9926,143,resultante,ADJ,False,True,True
pena,6.9729,120,pena,NOUN,False,True,True
social,6.9716,126,social,ADJ,False,True,True
explicação,6.9715,121,explicação,NOUN,False,True,True
anatomia,6.9663,253,anatomia,NOUN,False,True,True
bolsa,6.9661,129,bolsa,PROPN,False,True,True
princípio,6.9649,152,princípio,NOUN,False,True,True
urina,6.9625,219,urina,NOUN,False,False,True
nutriente,6.9422,321,nutriente,ADJ,False,True,True
causador,6.915,154,causador,NOUN,False,True,True
aparecimento,6.9129,123,aparecimento,NOUN,False,False,True
